source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label_es,emotion,emotion_label_es,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_others,emotion_sadness,emotion_surprise,simci_stance,simci_stance_label_es,sentiment_simci_adjusted,sentiment_simci_adjusted_label_es
x-2026-02-09.csv,1862526506125127964,https://x.com/Analitico797/status/1862526506125127964,https://x.com/Analitico797/status/1862526506125127964/analytics,https://x.com/Analitico797,Néstor Quiroz.,@Analitico797,"Nov 29, 2024",2024-11-29,Replying to @oquinteroefe and @NachoGreiffenst,"@oquinteroefe @NachoGreiffenst Si Ud cree que decomisar está siendo efectivo le dejo este dato de SIMCI q denota aumento en cultivos nuevas rutas más comercio ilegal, se producen 1800Tn métricas anules e incautan 600 Ud aún cree q hay afectación a la economía ilegal del narcotrafico? Lea y comprenda.","@oquinteroefe @NachoGreiffenst Si Ud cree que decomisar está siendo efectivo le dejo este dato de SIMCI q denota aumento en cultivos nuevas rutas más comercio ilegal, se producen 1800Tn métricas anules e incautan 600 Ud aún cree q hay afectación a la economía ilegal del narcotrafico? Lea y comprenda.","Si Ud cree que decomisar está siendo efectivo le dejo este dato de SIMCI q denota aumento en cultivos nuevas rutas más comercio ilegal, se producen 1800Tn métricas anules e incautan 600 Ud aún cree q hay afectación a la economía ilegal del narcotrafico? Lea y comprenda.",@NachoGreiffenst|@oquinteroefe,,,True,0,0,0,15,0,none,,,NEG,0.03592435643076897,0.3689142167568207,0.5951614379882812,Negativo,anger,Enojo,0.5275649428367615,0.09427300840616226,0.017081189900636673,0.0030812115874141455,0.2818317711353302,0.04725169762969017,0.02891618199646473,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1861959972822651125,https://x.com/Analitico797/status/1861959972822651125,https://x.com/Analitico797/status/1861959972822651125/analytics,https://x.com/Analitico797,Néstor Quiroz.,@Analitico797,"Nov 27, 2024",2024-11-27,Replying to @EsmeHernandezSi and @petrogustavo,"@EsmeHernandezSi @petrogustavo Congresista, el gobierno del cual Ud es parte de la bancada ha logrado que este 2024 SIMCI tenga una envidiable cifra de 285 mil Ht de de coca según datos de 🇨🇴 asi que si débil política de seguridad y su afinidad con los criminales no le dan soporte a su escrito. 🍃","@EsmeHernandezSi @petrogustavo Congresista, el gobierno del cual Ud es parte de la bancada ha logrado que este 2024 SIMCI tenga una envidiable cifra de 285 mil Ht de de coca según datos de 🇨🇴 asi que si débil política de seguridad y su afinidad con los criminales no le dan soporte a su escrito. 🍃","Congresista, el gobierno del cual Ud es parte de la bancada ha logrado que este 2024 SIMCI tenga una envidiable cifra de 285 mil Ht de de coca según datos de asi que si débil política de seguridad y su afinidad con los criminales no le dan soporte a su escrito.",@EsmeHernandezSi|@petrogustavo,,🇨🇴🍃,True,8,5,0,125,2,medium,"col_19,col_32","5,8",NEG,0.021777253597974777,0.10900136828422546,0.8692213892936707,Negativo,others,Otros,0.30454888939857483,0.10028301179409027,0.010484859347343445,0.0024363426491618156,0.5272436738014221,0.047540970146656036,0.007462246809154749,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1861932881486004560,https://x.com/Analitico797/status/1861932881486004560,https://x.com/Analitico797/status/1861932881486004560/analytics,https://x.com/Analitico797,Néstor Quiroz.,@Analitico797,"Nov 27, 2024",2024-11-27,Replying to @Mamertos0,@Mamertos0 Éramos? Jajajaja somos por qué EL arroja la envidiable cifra de 285 Ht de de coca para fin de 2024. SIMCI líder mundial de cultivo de coca. 🍃 🇨🇴,@Mamertos0 Éramos? Jajajaja somos por qué EL arroja la envidiable cifra de 285 Ht de de coca para fin de 2024. SIMCI líder mundial de cultivo de coca. 🍃 🇨🇴,Éramos? Jajajaja somos por qué EL arroja la envidiable cifra de 285 Ht de de coca para fin de 2024. SIMCI líder mundial de cultivo de coca.,@Mamertos0,,🇨🇴🍃,True,6,3,0,67,2,medium,"col_19,col_32","3,6",NEU,0.3251173198223114,0.6247115135192871,0.05017115920782089,Neutral,others,Otros,0.0012954380363225937,0.0008139514247886837,0.00046916987048462033,0.01931796967983246,0.9705063104629517,0.0022804897744208574,0.00531674362719059,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1861072968111014338,https://x.com/bonaveri_pablo/status/1861072968111014338,https://x.com/bonaveri_pablo/status/1861072968111014338/analytics,https://x.com/bonaveri_pablo,Pablo Daniel Bonaveri,@bonaveri_pablo,"Nov 25, 2024",2024-11-25,,"@UANTONIONARINO Muchas gracias al Dr. Jose Daniel Hernández y a la por esta invitación para hablar de educación y sostenibilidad del sector productivo en el II Simposio Internacional en Metrología, Calidad e Innovación ( ). SIMCI","@UANTONIONARINO Muchas gracias al Dr. Jose Daniel Hernández y a la por esta invitación para hablar de educación y sostenibilidad del sector productivo en el II Simposio Internacional en Metrología, Calidad e Innovación ( ). SIMCI","Muchas gracias al Dr. Jose Daniel Hernández y a la por esta invitación para hablar de educación y sostenibilidad del sector productivo en el II Simposio Internacional en Metrología, Calidad e Innovación ( ). SIMCI",@UANTONIONARINO,,,True,1,1,0,47,2,medium,"col_19,col_32","1,1",POS,0.8596398234367371,0.12796178460121155,0.012398353777825832,Positivo,joy,Alegría,0.0008433975744992495,0.0009957056026905775,0.0013404358178377151,0.6554458141326904,0.33748629689216614,0.0011329720728099346,0.002755411434918642,neutral,Neutral Sobre SIMCI,POS,Positivo
x-2026-02-09.csv,1860292215861371370,https://x.com/AlejoMVendrell/status/1860292215861371370,https://x.com/AlejoMVendrell/status/1860292215861371370/analytics,https://x.com/AlejoMVendrell,Alejo Mtz Vendrell,@AlejoMVendrell,"Nov 23, 2024",2024-11-23,,"@ONU_es En Oct.18, el Sistema Integrado d Monitoreo d Cultivos Ilícitos d la publicó q, a Dic.31/2023, había sembradas en #Colombia unas 253 mil hectáreas d hoja d coca. Cifra escandalosa. 5 veces más q hace una década. Aún más grave: en 2023 fueron producidas en Regular la cocaína #SIMCI From reforma.com","@ONU_es En Oct.18, el Sistema Integrado d Monitoreo d Cultivos Ilícitos d la publicó q, a Dic.31/2023, había sembradas en #Colombia unas 253 mil hectáreas d hoja d coca. Cifra escandalosa. 5 veces más q hace una década. Aún más grave: en 2023 fueron producidas en Regular la cocaína #SIMCI From reforma.com","En Oct.18, el Sistema Integrado d Monitoreo d Cultivos Ilícitos d la publicó q, a Dic.31/2023, había sembradas en Colombia unas 253 mil hectáreas d hoja d coca. Cifra escandalosa. 5 veces más q hace una década. Aún más grave: en 2023 fueron producidas en Regular la cocaína SIMCI From reforma.com",@ONU_es,#Colombia|#SIMCI,,True,0,0,0,21,0,none,,,NEG,0.03666192665696144,0.336572527885437,0.6267656087875366,Negativo,anger,Enojo,0.5241255760192871,0.2009163349866867,0.0361977182328701,0.0032418102491647005,0.04692644998431206,0.13503651320934296,0.05355564132332802,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1859757040882811253,https://x.com/elbrunom/status/1859757040882811253,https://x.com/elbrunom/status/1859757040882811253/analytics,https://x.com/elbrunom,Bruno Madrigal,@elbrunom,"Nov 21, 2024",2024-11-21,Replying to @JhonAscanio10 @Ronaldfvargass and 2 others,"@JhonAscanio10 Ud volvió por acá..no se cansa..?.mire a mayor siembra de coca, mayor producción y mayor incautación.. es una regla simple..el hecho real es que en el gobierno petro se aumentaron los cultivos en muchísimo y hay mucha coca, por eso incautan más @Ronaldfvargass Urgente: producción de cocaína pura en Colombia se disparó: de 1.738 toneladas en 2022 pasó a 2.664... From eltiempo.com","@JhonAscanio10 Ud volvió por acá..no se cansa..?.mire a mayor siembra de coca, mayor producción y mayor incautación.. es una regla simple..el hecho real es que en el gobierno petro se aumentaron los cultivos en muchísimo y hay mucha coca, por eso incautan más @Ronaldfvargass Urgente: producción de cocaína pura en Colombia se disparó: de 1.738 toneladas en 2022 pasó a 2.664... From eltiempo.com","Ud volvió por acá..no se cansa..?.mire a mayor siembra de coca, mayor producción y mayor incautación.. es una regla simple..el hecho real es que en el gobierno petro se aumentaron los cultivos en muchísimo y hay mucha coca, por eso incautan más Urgente: producción de cocaína pura en Colombia se disparó: de 1.738 toneladas en 2022 pasó a 2.664... From eltiempo.com",@JhonAscanio10|@Ronaldfvargass,,,False,1,0,0,23,1,low,col_19,1,NEU,0.05145151540637016,0.6019952893257141,0.34655317664146423,Neutral,others,Otros,0.34008896350860596,0.04422992840409279,0.0039696707390248775,0.006146179977804422,0.514385461807251,0.08089633285999298,0.010283475741744041,no_menciona,No Menciona SIMCI,NEU,Neutral
x-2026-02-09.csv,1859640666474885322,https://x.com/UNODC_PERU/status/1859640666474885322,https://x.com/UNODC_PERU/status/1859640666474885322/analytics,https://x.com/UNODC_PERU,UNODC Perú,@UNODC_PERU,"Nov 21, 2024",2024-11-21,Replying to @UNODC_PERU,"@UNODC_PERU A través del proyecto #SIMCI #SIG, capacitamos al Estado en herramientas con software libre para analizar datos georreferenciados y diseñar indicadores clave. Este esfuerzo contribuye a evaluar intervenciones, optimizar estrategias y tomar decisiones basadas en evidencia. DEVIDA PERÚ 💻 🌍","@UNODC_PERU A través del proyecto #SIMCI #SIG, capacitamos al Estado en herramientas con software libre para analizar datos georreferenciados y diseñar indicadores clave. Este esfuerzo contribuye a evaluar intervenciones, optimizar estrategias y tomar decisiones basadas en evidencia. DEVIDA PERÚ 💻 🌍","A través del proyecto SIMCI SIG, capacitamos al Estado en herramientas con software libre para analizar datos georreferenciados y diseñar indicadores clave. Este esfuerzo contribuye a evaluar intervenciones, optimizar estrategias y tomar decisiones basadas en evidencia. DEVIDA PERÚ",@UNODC_PERU,#SIG|#SIMCI,🌍💻,True,2,1,0,479,2,medium,"col_19,col_32","1,2",POS,0.558946430683136,0.3996528089046478,0.041400689631700516,Positivo,others,Otros,0.0017539082327857614,0.0008684188942424953,0.0015639973571524024,0.12209973484277725,0.8698011040687561,0.0009020496509037912,0.0030108364298939705,neutral,Neutral Sobre SIMCI,POS,Positivo
x-2026-02-09.csv,1858526381262397580,https://x.com/CHICANOTICIAS1/status/1858526381262397580,https://x.com/CHICANOTICIAS1/status/1858526381262397580/analytics,https://x.com/CHICANOTICIAS1,Chica Noticias,@CHICANOTICIAS1,"Nov 18, 2024",2024-11-18,,"#Caribe I El departamento de Córdoba alcanzó 7.426 hectáreas de cultivos de coca en 2023, según el más reciente informe del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la ONU. Estas cifras colocan al territorio en el séptimo lugar a nivel nacional, SIMCI","#Caribe I El departamento de Córdoba alcanzó 7.426 hectáreas de cultivos de coca en 2023, según el más reciente informe del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la ONU. Estas cifras colocan al territorio en el séptimo lugar a nivel nacional, SIMCI","Caribe I El departamento de Córdoba alcanzó 7.426 hectáreas de cultivos de coca en 2023, según el más reciente informe del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la ONU. Estas cifras colocan al territorio en el séptimo lugar a nivel nacional, SIMCI",,#Caribe,,True,0,0,0,84,0,none,,,NEU,0.20531727373600006,0.6450840830802917,0.14959868788719177,Neutral,others,Otros,0.0011795413447543979,0.0009514695266261697,0.0028364297468215227,0.004257441032677889,0.9809261560440063,0.004139734897762537,0.005709214601665735,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1857225922274881891,https://x.com/MosqueraDelRojo/status/1857225922274881891,https://x.com/MosqueraDelRojo/status/1857225922274881891/analytics,https://x.com/MosqueraDelRojo,Maladroit,@MosqueraDelRojo,"Nov 14, 2024",2024-11-14,Replying to @MosqueraDelRojo @kevin0nline1 and 2 others,"@MosqueraDelRojo Expedido por el @kevin0nline1 de la ONU para control de cultivos ilícitos. Cifra record. Estudie bobo. Y la favorabilidad de petro, a punta de gasto publico, se va a quedar corta en los que se viene con el pais sin suficiente presupuesto a futuro, lea por dios SIMCI","@MosqueraDelRojo Expedido por el @kevin0nline1 de la ONU para control de cultivos ilícitos. Cifra record. Estudie bobo. Y la favorabilidad de petro, a punta de gasto publico, se va a quedar corta en los que se viene con el pais sin suficiente presupuesto a futuro, lea por dios SIMCI","Expedido por el de la ONU para control de cultivos ilícitos. Cifra record. Estudie bobo. Y la favorabilidad de petro, a punta de gasto publico, se va a quedar corta en los que se viene con el pais sin suficiente presupuesto a futuro, lea por dios SIMCI",@MosqueraDelRojo|@kevin0nline1,,,True,1,0,0,21,1,low,col_19,1,NEG,0.017407722771167755,0.1292649805545807,0.8533273339271545,Negativo,anger,Enojo,0.8360106945037842,0.06958521902561188,0.0038617735262960196,0.0038823713548481464,0.054983414709568024,0.023929458111524582,0.007747039198875427,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-08.csv,1856821379670118701,https://x.com/ELEMENTADDHH/status/1856821379670118701,https://x.com/ELEMENTADDHH/status/1856821379670118701/analytics,https://x.com/ELEMENTADDHH,Elementa DDHH,@ELEMENTADDHH,"Nov 13, 2024",2024-11-13,,¿Qué dice realmente (y en palabras sencillas) el informe sobre cultivos de hoja de coca y producción de cocaína en Colombia y América Latina en 2023? Te hicimos un resumen gráfico y conciso para que compartamos información precisa y real sobre esta temática SIMCI MinJusticia Colombia 🇨🇴 🤓 👇,¿Qué dice realmente (y en palabras sencillas) el informe sobre cultivos de hoja de coca y producción de cocaína en Colombia y América Latina en 2023? Te hicimos un resumen gráfico y conciso para que compartamos información precisa y real sobre esta temática SIMCI MinJusticia Colombia 🇨🇴 🤓 👇,¿Qué dice realmente (y en palabras sencillas) el informe sobre cultivos de hoja de coca y producción de cocaína en Colombia y América Latina en 2023? Te hicimos un resumen gráfico y conciso para que compartamos información precisa y real sobre esta temática SIMCI MinJusticia Colombia,,,🇨🇴👇🤓,True,9,5,1,2500,3,high,"col_18,col_31,col_32","1,5,9",NEU,0.1771988719701767,0.7539190649986267,0.068882055580616,Neutral,others,Otros,0.0009369611507281661,0.00024278492492157966,0.0005269140237942338,0.0007860757759772241,0.9962259531021118,0.0004911062424071133,0.0007902424549683928,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1856488889382244779,https://x.com/elbrunom/status/1856488889382244779,https://x.com/elbrunom/status/1856488889382244779/analytics,https://x.com/elbrunom,Bruno Madrigal,@elbrunom,"Nov 12, 2024",2024-11-12,Replying to @RTVCnoticias and @petrogustavo,"@RTVCnoticias @petrogustavo Urgente: producción de cocaína pura en Colombia se disparó: de 1.738 toneladas en 2022 pasó a 2.664... Pero por qué RTVC no habla de esto.. claro como es un medio prepago del gobierno pagado con nuestros impuestos, no puede hablar nada malo del gobierno.. From eltiempo.com","@RTVCnoticias @petrogustavo Urgente: producción de cocaína pura en Colombia se disparó: de 1.738 toneladas en 2022 pasó a 2.664... Pero por qué RTVC no habla de esto.. claro como es un medio prepago del gobierno pagado con nuestros impuestos, no puede hablar nada malo del gobierno.. From eltiempo.com","Urgente: producción de cocaína pura en Colombia se disparó: de 1.738 toneladas en 2022 pasó a 2.664... Pero por qué RTVC no habla de esto.. claro como es un medio prepago del gobierno pagado con nuestros impuestos, no puede hablar nada malo del gobierno.. From eltiempo.com",@RTVCnoticias|@petrogustavo,,,False,0,0,0,27,0,none,,,NEG,0.009450254030525684,0.11125701665878296,0.8792927265167236,Negativo,anger,Enojo,0.715569257736206,0.07259495556354523,0.00427867379039526,0.001231663511134684,0.17881228029727936,0.021310441195964813,0.006202732678502798,no_menciona,No Menciona SIMCI,NEG,Negativo
x-2026-02-09.csv,1854246643585126786,https://x.com/SebasSuarezO/status/1854246643585126786,https://x.com/SebasSuarezO/status/1854246643585126786/analytics,https://x.com/SebasSuarezO,Sebastian Suarez,@SebasSuarezO,"Nov 6, 2024",2024-11-06,,"@mindefensa El informe del no mide incautaciones, eso lo hace el propio gobierno, a través del @realDonaldTrump. Este año vamos a cerrar con más de 300 mil hectáreas de coca sembrada, se viene la descertificación el próximo año que asuma #Atención SIMCI La ministra de Justicia, Ángela María Buitrago, se suma a la tesis del presidente Petro sobre los vacíos que tendría el informe de la ONU sobre cultivos y producción de coca. Buitrago cuestionó que “la cifras no son coherentes con la realidad de lo que se incautó y BluRadio Colombia @BluRadioCo","@mindefensa El informe del no mide incautaciones, eso lo hace el propio gobierno, a través del @realDonaldTrump. Este año vamos a cerrar con más de 300 mil hectáreas de coca sembrada, se viene la descertificación el próximo año que asuma #Atención SIMCI La ministra de Justicia, Ángela María Buitrago, se suma a la tesis del presidente Petro sobre los vacíos que tendría el informe de la ONU sobre cultivos y producción de coca. Buitrago cuestionó que “la cifras no son coherentes con la realidad de lo que se incautó y BluRadio Colombia @BluRadioCo","El informe del no mide incautaciones, eso lo hace el propio gobierno, a través del . Este año vamos a cerrar con más de 300 mil hectáreas de coca sembrada, se viene la descertificación el próximo año que asuma Atención SIMCI La ministra de Justicia, Ángela María Buitrago, se suma a la tesis del presidente Petro sobre los vacíos que tendría el informe de la ONU sobre cultivos y producción de coca. Buitrago cuestionó que “la cifras no son coherentes con la realidad de lo que se incautó y BluRadio Colombia",@BluRadioCo|@mindefensa|@realDonaldTrump,#Atención,,True,0,0,0,58,0,none,,,NEG,0.0072250342927873135,0.0598648302257061,0.9329100847244263,Negativo,anger,Enojo,0.7398846745491028,0.05788277089595795,0.005142396781593561,0.0008121161954477429,0.13638103008270264,0.05636529251933098,0.003531770082190633,neutral,Neutral Sobre SIMCI,NEG,Negativo
